Satellite,Timestamp (UTC),Doppler Shift (Hz),Azimuth (deg),Elevation (deg),Distance (km)
STARLINK-32362,2026-06-08T18:09:46Z,-9741.55263281508,280.7054239670516,40.965700275885965,50914782696.45821
STARLINK-32362,2026-06-08T18:09:47Z,-9612.500686062489,277.1488574871057,42.45058431002686,50906187278.09211
STARLINK-32362,2026-06-08T18:09:49Z,-8972.922604325076,263.79705580719633,46.574408335642396,50894927177.04916
STARLINK-32362,2026-06-08T18:09:50Z,-9696.964003947463,279.37764508909515,41.53377015281587,50911247888.17601
STARLINK-32362,2026-06-08T18:09:51Z,-9672.40031516969,256.0154311440058,48.06364461871244,50900315250.64616
STARLINK-32362,2026-06-08T18:09:51Z,-8514.98155047346,256.0154311440058,48.06364461871244,50900315250.64616
STARLINK-32362,2026-06-08T18:09:52Z,-8836.273244391406,261.3625560453527,47.101951196228725,50895829355.32242
STARLINK-32362,2026-06-08T18:09:53Z,-9116.8365176054,271.2488552452217,44.527224867943424,50897582365.925
STARLINK-32362,2026-06-08T18:09:53Z,-9358.248550891336,271.2488552452217,44.527224867943424,50897582365.925
STARLINK-32362,2026-06-08T18:09:54Z,-9563.66045032195,275.87776803469035,42.92455435816611,50903791128.17052
STARLINK-32362,2026-06-08T18:09:55Z,-9728.948048555167,249.81529687415696,48.82455223314493,50909759771.83693
STARLINK-32362,2026-06-08T18:09:55Z,-8113.818599277567,249.81529687415696,48.82455223314493,50909759771.83693
STARLINK-32362,2026-06-08T18:09:56Z,-9753.731437818313,280.9904140862567,40.81993709622185,50915579791.940254
STARLINK-32362,2026-06-08T18:09:57Z,-9798.020950824743,282.39843592279937,40.17444899752717,50919859330.58327
STARLINK-32362,2026-06-08T18:09:59Z,-9539.691062424607,265.83273193628145,46.05776158617572,50894959535.363266
STARLINK-32362,2026-06-08T18:09:59Z,-9087.24842551279,265.83273193628145,46.05776158617572,50894959535.363266
STARLINK-32362,2026-06-08T18:10:00Z,-9734.533539817901,280.37869369618363,41.083126960536745,50913863263.20322
STARLINK-32362,2026-06-08T18:10:01Z,-9712.427734082647,281.1351033631281,40.745052734434374,50915988907.05809
STARLINK-32362,2026-06-08T18:10:01Z,-9759.911558376827,281.1351033631281,40.745052734434374,50915988907.05809
STARLINK-32362,2026-06-08T18:10:02Z,-9633.563103509858,281.85784955643584,40.414110945970975,50918144469.12075
STARLINK-32362,2026-06-08T18:10:02Z,-9783.163422520436,281.85784955643584,40.414110945970975,50918144469.12075
STARLINK-32362,2026-06-08T18:10:03Z,-8260.019841713382,251.96248814609984,48.57905610274399,50906254880.51776
STARLINK-32362,2026-06-08T18:10:04Z,-8605.690074308779,262.60250339584337,46.80966968034706,50895499606.36073
STARLINK-32362,2026-06-08T18:10:04Z,-8911.766776447157,262.60250339584337,46.80966968034706,50895499606.36073
STARLINK-32362,2026-06-08T18:10:05Z,-9186.148180016713,267.68051228668315,45.556346961914514,50895433707.73917
STARLINK-32362,2026-06-08T18:10:06Z,-9417.552407592979,281.9502584251749,40.36412363889086,50918419229.05701
STARLINK-32362,2026-06-08T18:10:06Z,-9787.097432739001,281.9502584251749,40.36412363889086,50918419229.05701
STARLINK-32362,2026-06-08T18:10:07Z,-9809.917274123263,282.7045677721954,40.01086108291134,50920818616.942406
STARLINK-32362,2026-06-08T18:10:10Z,-8878.219692615721,277.14854098272235,42.40316473779269,50906244000.418045
STARLINK-32362,2026-06-08T18:10:10Z,-9619.785202115343,277.14854098272235,42.40316473779269,50906244000.418045
STARLINK-32362,2026-06-08T18:10:11Z,-9771.343507242633,281.405806423709,40.604191682960824,50916762901.33508
STARLINK-32362,2026-06-08T18:10:12Z,-9676.713312328498,274.9569585288613,43.227112271683524,50902326730.24719
STARLINK-32362,2026-06-08T18:10:12Z,-9531.098686996245,274.9569585288613,43.227112271683524,50902326730.24719
STARLINK-32362,2026-06-08T18:10:15Z,-8840.269595726928,261.28035093713106,47.06623058357084,50896282990.31837
STARLINK-32362,2026-06-08T18:10:16Z,-9775.809468703685,281.5947674059142,40.508389404736164,50917313571.529884
STARLINK-32362,2026-06-08T18:10:16Z,-9778.767674652197,281.5947674059142,40.508389404736164,50917313571.529884
STARLINK-32362,2026-06-08T18:10:17Z,-8361.094854411289,253.43112400720142,48.3669365999094,50904342757.13067
STARLINK-32362,2026-06-08T18:10:18Z,-8695.0031384259,263.96536844856377,46.47011224053738,50895339412.24988
STARLINK-32362,2026-06-08T18:10:18Z,-8992.99674741936,263.96536844856377,46.47011224053738,50895339412.24988
STARLINK-32362,2026-06-08T18:10:19Z,-9253.79015359885,273.6634496944244,43.67111574051292,50900488274.514206
STARLINK-32362,2026-06-08T18:10:19Z,-9477.534966481293,273.6634496944244,43.67111574051292,50900488274.514206
STARLINK-32362,2026-06-08T18:10:20Z,-9661.540958245432,278.16118324097124,41.97909203641687,50908400316.60072
STARLINK-32362,2026-06-08T18:10:21Z,-9804.287407446585,278.9107512776571,41.6681331935534,50910119828.679634
STARLINK-32362,2026-06-08T18:10:21Z,-9689.513001305535,278.9107512776571,41.6681331935534,50910119828.679634
STARLINK-32362,2026-06-08T18:10:22Z,-9739.299412947195,280.3304825002791,41.061088379101584,50913711996.942604
STARLINK-32362,2026-06-08T18:10:23Z,-9740.720673990076,280.36714322321893,41.04379551793811,50913810132.148506
STARLINK-32362,2026-06-08T18:10:25Z,-9742.316198345316,280.4080588087764,41.020817319985305,50913917982.83256
STARLINK-32362,2026-06-08T18:10:25Z,-9742.844895291651,280.4080588087764,41.020817319985305,50913917982.83256
STARLINK-32362,2026-06-08T18:10:26Z,-9789.45771212946,281.8512330931287,40.37246069478053,50918063981.288994
STARLINK-32362,2026-06-08T18:10:27Z,-9695.043921012033,275.38390941679285,43.03983043837782,50903080115.37997
STARLINK-32362,2026-06-08T18:10:27Z,-9553.878835566213,275.38390941679285,43.03983043837782,50903080115.37997
STARLINK-32362,2026-06-08T18:10:28Z,-9721.56427416055,279.76146054936163,41.295810220429836,50912215962.07332
STARLINK-32362,2026-06-08T18:10:29Z,-8087.393204925671,254.7055940611906,48.1657698666449,50902859263.04153
STARLINK-32362,2026-06-08T18:10:29Z,-8447.511901065584,254.7055940611906,48.1657698666449,50902859263.04153
STARLINK-32362,2026-06-08T18:10:30Z,-8772.805652521049,260.0229352656248,47.281376852608226,50897360194.08397
STARLINK-32362,2026-06-08T18:10:31Z,-9061.861609346653,270.0401283795009,44.81937589902527,50896940247.90151
STARLINK-32362,2026-06-08T18:10:31Z,-9313.43565599222,270.0401283795009,44.81937589902527,50896940247.90151
STARLINK-32362,2026-06-08T18:10:32Z,-9725.692610289561,279.8478368131228,41.25107717234194,50912435621.03056
STARLINK-32362,2026-06-08T18:10:33Z,-9751.171474546856,280.59618490725796,40.92427444187778,50914421769.97793
STARLINK-32362,2026-06-08T18:10:35Z,-8736.327400704056,259.3713342845233,47.39232864312641,50897959891.67684
STARLINK-32362,2026-06-08T18:10:36Z,-9536.381890331313,279.3042866005711,41.473486732174,50911072346.73523
STARLINK-32362,2026-06-08T18:10:36Z,-9708.049670719509,279.3042866005711,41.473486732174,50911072346.73523
STARLINK-32362,2026-06-08T18:10:37Z,-9756.419588440165,280.71570894140206,40.86269283405741,50914744464.22351
STARLINK-32362,2026-06-08T18:10:38Z,-9438.13942874078,272.6458279899571,43.97838376913877,50899358380.60041
STARLINK-32362,2026-06-08T18:10:40Z,-8693.227373021704,258.6154164943099,47.5175660984722,50898712028.51075
STARLINK-32362,2026-06-08T18:10:41Z,-9711.754846479425,279.3710099153561,41.43630852353074,50911235931.149605
STARLINK-32362,2026-06-08T18:10:42Z,-9713.21609158362,250.6081499049693,48.63099484493318,50909682051.51011
STARLINK-32362,2026-06-08T18:10:42Z,-8185.752568209478,250.6081499049693,48.63099484493318,50909682051.51011
STARLINK-32362,2026-06-08T18:10:43Z,-8539.09884361284,256.07753235215955,47.931656229708594,50901442748.16977
STARLINK-32362,2026-06-08T18:10:44Z,-8854.94167047483,266.46886617431346,45.79353476962669,50895632138.6678
STARLINK-32362,2026-06-08T18:10:44Z,-9137.450909227606,266.46886617431346,45.79353476962669,50895632138.6678
STARLINK-32362,2026-06-08T18:10:45Z,-9377.08021229025,271.2712279138313,44.409434393006215,50898033583.01928
STARLINK-32362,2026-06-08T18:10:46Z,-9580.665860197038,280.2138082045921,41.064902962466306,50913378420.89436
STARLINK-32362,2026-06-08T18:10:46Z,-9742.33623998739,280.2138082045921,41.064902962466306,50913378420.89436
STARLINK-32362,2026-06-08T18:10:47Z,-9767.090335095247,280.95765015454487,40.736445789389286,50915403001.64707
STARLINK-32362,2026-06-08T18:10:48Z,-9810.080865813174,268.9713730883578,45.09793628995342,50896472364.77677
STARLINK-32362,2026-06-08T18:10:48Z,-9266.867364216034,268.9713730883578,45.09793628995342,50896472364.77677
STARLINK-32362,2026-06-08T18:10:49Z,-8713.463777874123,258.8983255612606,47.44695035143048,50898638485.20074
STARLINK-32362,2026-06-08T18:10:51Z,-9723.13761057175,278.9552904887839,41.59007828986286,50910239691.100815
STARLINK-32362,2026-06-08T18:10:51Z,-9700.070287966733,278.9552904887839,41.59007828986286,50910239691.100815
STARLINK-32362,2026-06-08T18:10:52Z,-9771.654828899435,281.05342806151805,40.68367447365851,50915663429.06737
